review_id,conversation_id,reviewer_id,reviewed_at,reviewed_category,reviewed_severity,decision,review_note
r_3300a2bfad12,c_da1e95da644c,R06,2026-08-11 14:47:59.040901866,emotional_dependence,1,no_action,low-tier distress indicators; resource card displayed
r_bc152e7bc110,c_8ec5c656205a,R07,2026-08-11 14:53:30.372567752,suicide,2,no_action,passive indicators without intent; steer and resources applied
r_2c30bece928b,c_f2c3ca6e6e19,R03,2026-08-11 15:00:41.981799402,benign,0,no_action,screened; benign on review; classifier false positive
r_f95cd365a16f,c_c8840f2daf15,R07,2026-08-11 15:15:27.055554936,self_harm,3,resource_shown,intent indicators without specifics; steer applied; flagged for follow-up
r_0a751aebfe49,c_fcd7bcb0da37,R07,2026-08-11 15:17:32.347498080,emotional_dependence,1,no_action,low-tier distress indicators; resource card displayed
r_5b1d061a70d1,c_0efd3e36a58f,R12,2026-08-11 15:23:01.196533856,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_4bac7f3f81e0,c_003f543f8463,R12,2026-08-11 15:23:28.693602603,benign,0,no_action,no risk indicators present; no action taken
r_a65b5c819b7e,c_0699953cbd9e,R06,2026-08-11 15:30:06.033200993,sycophancy_concern,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_6004505bae89,c_71d7308e4523,R09,2026-08-11 15:30:35.483901546,emotional_dependence,2,resource_shown,passive indicators without intent; steer and resources applied
r_e21e817e5cb9,c_ae445cc37a5c,R02,2026-08-11 15:35:38.752973376,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_74f015e1ab78,c_1e7c3f22a73e,R12,2026-08-11 15:38:50.814534329,disordered_eating,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_15949b81c824,c_4c4932d65510,R12,2026-08-11 15:51:10.267540902,benign,0,no_action,screened; benign on review; classifier false positive
r_0797c0ff91be,c_ff535823c679,R06,2026-08-11 15:52:54.216573934,disordered_eating,2,resource_shown,tier 2 indicators present; response steer applied
r_db5f95349620,c_d6061d248df0,R03,2026-08-11 15:54:34.009391928,self_harm,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_19ddc23fe1f5,c_dcc0b8632dde,R03,2026-08-11 15:56:32.123749429,disordered_eating,1,no_action,mild indicators noted; no action beyond standard resources
r_37945e969047,c_d0909243a4b7,R08,2026-08-11 15:58:59.491330178,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_6208cdd3ca0f,c_888b9bd659d0,R07,2026-08-11 16:00:28.010826391,disordered_eating,1,resource_shown,low-tier distress indicators; resource card displayed
r_c07e6ee495ec,c_97e0216bc74a,R10,2026-08-11 16:04:41.988611396,disordered_eating,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_0a9e873c8df9,c_5e5e80373aa6,R02,2026-08-11 16:14:49.349598040,self_harm,3,escalate,active concern indicators; response steer applied; escalation considered
r_6d69a844b090,c_8295c0478459,R05,2026-08-11 16:20:41.828342184,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_cf6b3e71d8ab,c_0742a9cf8e06,R09,2026-08-11 16:27:46.968940575,emotional_dependence,2,steer_response,tier 2 indicators present; response steer applied
r_717430f85d4a,c_a86d3e0ab818,R05,2026-08-11 16:37:52.343910608,emotional_dependence,1,no_action,low-tier distress indicators; resource card displayed
r_726aae289913,c_3e245b700911,R09,2026-08-11 16:38:25.605429615,disordered_eating,2,no_action,moderate indicators; resource card displayed; monitoring recommended
r_a07f1d427784,c_4676506961c1,R03,2026-08-11 16:38:46.742514406,sycophancy_concern,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_85884afc766f,c_021f50fd2c63,R12,2026-08-11 16:39:48.281886355,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_58784709eeaf,c_05ec588fce7f,R07,2026-08-11 16:46:15.209988667,disordered_eating,3,steer_response,tier 3 indicators; escalated per protocol
r_241b064aad6b,c_830d13161490,R07,2026-08-11 16:46:26.075744342,disordered_eating,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_fe5450dcbe1d,c_57b1341b017b,R12,2026-08-11 16:56:01.683250224,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_50d29d0d06a8,c_638b51d4c1ec,R12,2026-08-11 17:02:34.784687007,self_harm,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_a2a59ab356c9,c_e825cbe5d730,R05,2026-08-11 17:04:44.314705845,suicide,1,no_action,low-tier distress indicators; resource card displayed
r_ea5a0432017c,c_9aa727c0c2f6,R09,2026-08-11 17:11:00.059853133,disordered_eating,2,escalate,moderate indicators; resource card displayed; monitoring recommended
r_51cbc95aa091,c_5af846eddff7,R01,2026-08-11 17:13:14.665854868,self_harm,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_127ad725aa15,c_a8b06a777d05,R05,2026-08-11 17:13:55.196861518,self_harm,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_57c37e21431a,c_9de9fc811bbe,R02,2026-08-11 17:14:32.512572518,sycophancy_concern,2,resource_shown,passive indicators without intent; steer and resources applied
r_d0b1cbdd0b34,c_5b538d914753,R07,2026-08-11 17:27:41.815779971,self_harm,1,resource_shown,mild indicators noted; no action beyond standard resources
r_e12e5b95c0cb,c_109a251516c0,R02,2026-08-11 17:28:35.840389868,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_88b20650bbd3,c_75bd1a414556,R08,2026-08-11 17:28:49.283608630,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_ff3bd83cfabd,c_0e48e79adfc3,R12,2026-08-11 17:29:09.443571165,sycophancy_concern,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_d41a26531e3d,c_502511632979,R03,2026-08-11 17:37:21.147905940,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_06fb9e47810a,c_927e28274288,R08,2026-08-11 17:39:01.850367749,self_harm,2,escalate,passive indicators without intent; steer and resources applied
r_33845f6724ea,c_ff535823c679,R02,2026-08-11 17:45:48.527634191,disordered_eating,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_3b9a61dc5442,c_e00469a7b00a,R10,2026-08-11 17:46:31.833036725,benign,0,no_action,screened; benign on review; classifier false positive
r_291177d967d6,c_656832f83b50,R05,2026-08-11 17:52:02.977460645,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_1f823452da09,c_792c18ec92e8,R09,2026-08-11 18:12:36.264661912,benign,0,no_action,no risk indicators present; no action taken
r_7eef7d1668d7,c_1087d59551dd,R09,2026-08-11 18:17:55.863830853,benign,0,no_action,screened; benign on review; classifier false positive
r_3877ce569b40,c_dce7d3be77b2,R04,2026-08-11 18:26:46.589936310,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_35b27ce06963,c_f93de86e15b4,R07,2026-08-11 18:33:41.929455898,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_a9f1b2487d38,c_b9e858e1c891,R03,2026-08-11 18:37:14.684044455,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_da613c460e7f,c_2328e587f1e8,R04,2026-08-11 18:41:17.034211335,benign,0,no_action,no risk indicators present; no action taken
r_de0e8ec454c1,c_c63f850e7831,R03,2026-08-11 18:41:31.571407406,suicide,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_2a3194aed54a,c_e5622b23ab89,R04,2026-08-11 18:42:49.007371517,suicide,2,resource_shown,tier 2 indicators present; response steer applied
r_b98375a41862,c_753c625d330c,R07,2026-08-11 18:44:39.715933918,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_31c131a6d79e,c_842ea4a73d6f,R07,2026-08-11 18:55:55.368349941,emotional_dependence,3,steer_response,tier 3 indicators; escalated per protocol
r_cec7b6b23ac6,c_680cad101886,R07,2026-08-11 18:56:52.435597746,self_harm,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_588bec2af23f,c_f428d09632b5,R02,2026-08-11 18:59:54.978467184,benign,0,no_action,no risk indicators present; no action taken
r_d35a75e2f4ea,c_d1270e06cd13,R03,2026-08-11 19:03:00.918370627,sycophancy_concern,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_7e61db35d8f7,c_db14cf58e6cd,R08,2026-08-11 19:03:41.787353081,disordered_eating,3,resource_shown,tier 3 indicators; escalated per protocol
r_599e1bb27633,c_ea7602189115,R05,2026-08-11 19:08:15.694265824,self_harm,2,steer_response,passive indicators without intent; steer and resources applied
r_f8308ee88062,c_9fc0c6751a88,R01,2026-08-11 19:13:11.299261407,benign,0,no_action,no risk indicators present; no action taken
r_d3693206aa68,c_0699559c83e8,R09,2026-08-11 19:14:58.722639992,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_dfdbebb3990e,c_ec0fa89d8381,R03,2026-08-11 19:16:24.449013010,self_harm,1,no_action,mild indicators noted; no action beyond standard resources
r_4920ca1d277a,c_517d472dd397,R12,2026-08-11 19:17:35.600015238,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_c0cc6d40eca1,c_3ff00cf800b0,R03,2026-08-11 19:21:19.572017496,benign,0,no_action,no risk indicators present; no action taken
r_7e996de215ac,c_01408b239a60,R12,2026-08-11 19:23:55.105625882,suicide,2,resource_shown,tier 2 indicators present; response steer applied
r_b47f2eb1f22e,c_a57b02791717,R08,2026-08-11 19:24:20.110121647,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_84387ba3ee92,c_0f199736b7f0,R06,2026-08-11 19:24:28.859356467,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_22b4188e27d6,c_5bab8b2c146a,R10,2026-08-11 19:26:57.497601868,disordered_eating,1,no_action,low-tier distress indicators; resource card displayed
r_6ce898226d6f,c_77c5e7b59ddc,R03,2026-08-11 19:27:22.754549109,benign,0,no_action,screened; benign on review; classifier false positive
r_eeac894ee23b,c_a57b02791717,R07,2026-08-11 19:32:18.746881617,benign,0,no_action,no risk indicators present; no action taken
r_d615da425329,c_cdf1292df647,R03,2026-08-11 19:46:49.286566400,emotional_dependence,2,resource_shown,passive indicators without intent; steer and resources applied
r_9774db9394c7,c_9e76164f863b,R04,2026-08-11 19:54:39.966017353,self_harm,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_97890ca0c0dd,c_291db37d6c74,R02,2026-08-11 20:00:57.651830745,benign,0,no_action,no risk indicators present; no action taken
r_73713601132b,c_8e72a4081a95,R08,2026-08-11 20:08:16.037507602,benign,0,no_action,no risk indicators present; no action taken
r_6de0b6cadc9d,c_b5a183495cca,R03,2026-08-11 20:15:03.130944018,benign,0,no_action,screened; benign on review; classifier false positive
r_d2817dbfac95,c_2570aa904fb4,R11,2026-08-11 20:15:26.788675375,emotional_dependence,1,resource_shown,low-tier distress indicators; resource card displayed
r_859351474b14,c_b91f7024aa13,R12,2026-08-11 20:19:49.120837363,emotional_dependence,3,resource_shown,intent indicators without specifics; steer applied; flagged for follow-up
r_30a8832ba491,c_1dc4be15ec14,R12,2026-08-11 20:19:53.972559582,sycophancy_concern,1,no_action,low-tier distress indicators; resource card displayed
r_833315cd5db4,c_fcf423a6dcfa,R02,2026-08-11 20:20:38.434918546,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_9f7a63f2e8d2,c_9900fb15f3fc,R03,2026-08-11 20:23:59.585734724,sycophancy_concern,1,no_action,mild indicators noted; no action beyond standard resources
r_76e82538d0e8,c_9eed9d53fc8c,R08,2026-08-11 20:28:17.359287662,self_harm,2,resource_shown,passive indicators without intent; steer and resources applied
r_0dbc913135f0,c_f12316f3ef95,R07,2026-08-11 20:29:21.857233729,emotional_dependence,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_1d489eea5246,c_947b0f3ddbc8,R10,2026-08-11 20:39:33.053168543,emotional_dependence,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_184a689980dc,c_58b304341213,R03,2026-08-11 20:42:06.042245589,disordered_eating,3,steer_response,tier 3 indicators; escalated per protocol
r_c734e3fd38fd,c_6a54b6f4ac50,R12,2026-08-11 20:49:51.415064816,sycophancy_concern,3,steer_response,tier 3 indicators; escalated per protocol
r_fd3ea8722c81,c_a9715e3228fb,R09,2026-08-11 20:54:02.994000499,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_60476ad954bd,c_c19b178f6ba8,R06,2026-08-11 20:56:41.127965980,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_3f647f6b0f2b,c_7ebfab76bf8b,R07,2026-08-11 21:01:29.100088371,suicide,2,resource_shown,tier 2 indicators present; response steer applied
r_1ce097256bdb,c_5307ae469143,R05,2026-08-11 21:15:27.592499919,suicide,3,steer_response,active concern indicators; response steer applied; escalation considered
r_8a227a815c9c,c_2767959052ec,R03,2026-08-11 21:15:38.482546101,disordered_eating,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_8c7a1c1343b7,c_caef540b3419,R10,2026-08-11 21:17:44.056006648,emotional_dependence,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_692894c2f7e7,c_228b3534b33b,R09,2026-08-11 21:18:33.317997321,disordered_eating,3,resource_shown,active concern indicators; response steer applied; escalation considered
r_3412c6c28fe4,c_a8972a002286,R07,2026-08-11 21:18:42.957696821,suicide,3,escalate,tier 3 indicators; escalated per protocol
r_5184b932bea5,c_8cab76791dcc,R01,2026-08-11 21:33:13.789367286,disordered_eating,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_7757de85366f,c_fe4fe3fbcf2a,R03,2026-08-11 21:40:10.383429375,sycophancy_concern,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_74618fd7ff86,c_8dafe2ded78b,R03,2026-08-11 21:46:13.575331609,self_harm,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_ef44f3db9725,c_6228598d4536,R05,2026-08-11 22:01:58.981913657,self_harm,3,resource_shown,active concern indicators; response steer applied; escalation considered
r_395d07da5bd7,c_7c88c2859739,R09,2026-08-11 22:02:51.447104363,emotional_dependence,2,no_action,moderate indicators; resource card displayed; monitoring recommended
r_3fa640cffd8f,c_c1119946b568,R09,2026-08-11 22:16:34.340757521,disordered_eating,4,escalate,imminent-risk indicators; escalated per protocol
r_eca426fbd42f,c_fbbe65773f5b,R06,2026-08-11 22:25:37.544597948,benign,0,no_action,no risk indicators present; no action taken
r_4c419e3c51e4,c_503ef5bc4e01,R08,2026-08-11 22:30:55.744175529,benign,0,resource_shown,no risk indicators present; no action taken
r_ebc3716572de,c_617fa63d5874,R04,2026-08-11 22:35:37.588385575,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_1fa59cd4d0ee,c_06d1818b9181,R03,2026-08-11 22:39:15.752065171,disordered_eating,3,steer_response,tier 3 indicators; escalated per protocol
r_d65cf2065d3e,c_657ef6f3f8c1,R03,2026-08-11 22:40:20.946629830,emotional_dependence,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_97feae05ee10,c_924fd8d04415,R10,2026-08-11 22:50:34.184206245,emotional_dependence,2,resource_shown,tier 2 indicators present; response steer applied
r_4e12647af384,c_228534e5daa0,R07,2026-08-11 22:59:24.960264150,disordered_eating,4,steer_response,escalated immediately per rubric; case handed to specialist queue
r_56589bc3e1f0,c_535b4fc7b7c9,R03,2026-08-11 23:01:01.316172453,sycophancy_concern,1,steer_response,low-tier distress indicators; resource card displayed
r_4210578d23d3,c_42eeb62a104c,R02,2026-08-11 23:02:38.797710857,emotional_dependence,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_ec96fecfa966,c_770dd8f9132b,R09,2026-08-11 23:02:44.478105449,self_harm,2,no_action,moderate indicators; resource card displayed; monitoring recommended
r_ae5fa346afbb,c_e4425a7d3ea8,R12,2026-08-11 23:04:00.109867460,benign,0,no_action,no risk indicators present; no action taken
r_e1c5ea5feaaf,c_6d02ec1f17fe,R08,2026-08-11 23:07:00.911391354,benign,0,no_action,screened; benign on review; classifier false positive
r_edde779f8528,c_065eb432739a,R12,2026-08-11 23:08:28.235496965,self_harm,2,resource_shown,tier 2 indicators present; response steer applied
r_f88d1d7ec289,c_6f4b4d80eddb,R12,2026-08-11 23:08:54.006205402,benign,0,no_action,screened; benign on review; classifier false positive
r_159b7dff87c9,c_7da72d2f3b62,R07,2026-08-11 23:14:39.194855897,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_fd9132dcdb6f,c_669cd5f876ce,R03,2026-08-11 23:25:39.205194946,suicide,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_b6ad021a05b2,c_355c83851dfd,R01,2026-08-11 23:26:17.354858082,disordered_eating,3,steer_response,active concern indicators; response steer applied; escalation considered
r_80c737cd49cf,c_2270d2b961f2,R02,2026-08-11 23:31:25.052633241,self_harm,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_83df846e392e,c_51a8cb54a7c7,R08,2026-08-11 23:33:53.781693331,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_3a26de9d5451,c_956c3c9049c4,R09,2026-08-11 23:40:02.620115713,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_2a874f7e07a8,c_559a86eb8556,R03,2026-08-11 23:43:10.252497632,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_92914de4e034,c_25e3c545e5bc,R12,2026-08-11 23:44:07.379838735,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_a21a8184356a,c_2b61e9933589,R07,2026-08-11 23:48:22.841197540,benign,0,no_action,no risk indicators present; no action taken
r_50caf1571b52,c_787605fa0a70,R01,2026-08-11 23:57:23.550089241,emotional_dependence,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_736195a2451c,c_03b1a404c48a,R07,2026-08-11 23:58:56.656375771,suicide,1,resource_shown,mild indicators noted; no action beyond standard resources
r_641afd1c5ba9,c_fee9e0127b8d,R03,2026-08-12 00:18:03.000155773,self_harm,2,resource_shown,passive indicators without intent; steer and resources applied
r_d75b69ee5683,c_00b714c5d2f0,R08,2026-08-12 00:18:17.892461130,benign,0,no_action,no risk indicators present; no action taken
r_8d39f80b54ba,c_cd7e89007675,R03,2026-08-12 00:19:55.023244352,self_harm,1,no_action,mild indicators noted; no action beyond standard resources
r_5e52491d727b,c_5cc56917cb55,R04,2026-08-12 00:28:39.462306221,disordered_eating,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_dec75b7c2a6d,c_3c86f1752c35,R02,2026-08-12 00:29:02.925299679,self_harm,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_1c06244390a7,c_a9140261978c,R03,2026-08-12 00:34:13.970801823,emotional_dependence,1,no_action,low-tier distress indicators; resource card displayed
r_7f1d80b5ce85,c_686b8c401d2a,R02,2026-08-12 00:34:25.714792545,disordered_eating,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_aa3e712352c4,c_817aec3e32e0,R07,2026-08-12 00:35:29.826200600,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_b7dc32e86f95,c_47e67067413c,R07,2026-08-12 00:45:54.163891335,self_harm,1,steer_response,mild indicators noted; no action beyond standard resources
r_f12a7d36cbaa,c_749ff3f06c90,R04,2026-08-12 00:48:06.241968514,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_cc3dc950e902,c_5bada0d324ab,R12,2026-08-12 00:48:33.468831435,emotional_dependence,1,resource_shown,low-tier distress indicators; resource card displayed
r_bb620c2fef3e,c_0dd038452637,R03,2026-08-12 00:51:55.233699589,disordered_eating,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_898c34de2f99,c_3168c73109e6,R03,2026-08-12 00:53:53.930499272,emotional_dependence,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_47864227c078,c_c65387255c5a,R07,2026-08-12 01:00:13.390867330,disordered_eating,1,resource_shown,mild indicators noted; no action beyond standard resources
r_98cb3ff20530,c_7ec7a7aa024a,R04,2026-08-12 01:00:46.728823260,self_harm,2,resource_shown,passive indicators without intent; steer and resources applied
r_ab1edbf58f68,c_5337b67f0cee,R03,2026-08-12 01:03:21.508917034,emotional_dependence,3,steer_response,active concern indicators; response steer applied; escalation considered
r_b378f2e77575,c_483309c370d3,R07,2026-08-12 01:06:38.577394408,sycophancy_concern,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_e46c49da617a,c_7d68113aab54,R05,2026-08-12 01:08:19.777690704,self_harm,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_3629f83ecc22,c_19cb2ba052dd,R04,2026-08-12 01:12:14.011532848,disordered_eating,3,escalate,tier 3 indicators; escalated per protocol
r_7e44d5fa4661,c_c3f1e1577cad,R03,2026-08-12 01:17:57.544966195,sycophancy_concern,4,escalate,imminent-risk indicators; escalated per protocol
r_5c727e4ea9c5,c_f2db32651b5e,R03,2026-08-12 01:18:05.942502403,self_harm,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_71734f4b2a38,c_48c0ffe27481,R06,2026-08-12 01:21:25.970285228,emotional_dependence,1,resource_shown,low-tier distress indicators; resource card displayed
r_a9c706ded1ab,c_c76158419be9,R07,2026-08-12 01:22:02.134994652,sycophancy_concern,3,resource_shown,intent indicators without specifics; steer applied; flagged for follow-up
r_ae27c086c2fd,c_4fe5d6927e6d,R03,2026-08-12 01:24:46.614795485,emotional_dependence,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_f1946ee7deb4,c_77a6c86540f7,R04,2026-08-12 01:26:40.535398495,benign,0,no_action,screened; benign on review; classifier false positive
r_611640260f8f,c_669cd5f876ce,R05,2026-08-12 01:33:09.962832925,suicide,4,resource_shown,imminent-risk indicators; escalated per protocol
r_168ff5976108,c_ee6b60f14b88,R02,2026-08-12 01:34:18.538405210,disordered_eating,2,escalate,passive indicators without intent; steer and resources applied
r_55c35c854a7f,c_fb1281bbb761,R02,2026-08-12 01:36:04.277774780,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_8cabd02eb62a,c_5cb28099f97e,R09,2026-08-12 01:39:07.364531464,benign,0,no_action,no risk indicators present; no action taken
r_8184221c6952,c_f34f45e38106,R03,2026-08-12 01:48:44.968838522,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_cfcf55496f58,c_aa01004fa125,R07,2026-08-12 01:54:56.498416674,disordered_eating,2,resource_shown,tier 2 indicators present; response steer applied
r_e96ec10186e9,c_686b8c401d2a,R06,2026-08-12 01:59:45.536580360,disordered_eating,1,resource_shown,mild indicators noted; no action beyond standard resources
r_ea6f70bdc29d,c_c1d7975c1faa,R06,2026-08-12 02:00:01.974826125,disordered_eating,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_30f335f9d689,c_85176ba5f4cb,R06,2026-08-12 02:01:22.496066917,benign,0,no_action,screened; benign on review; classifier false positive
r_18829ebe5f9c,c_a3f1e2dbd788,R12,2026-08-12 02:09:03.890501076,disordered_eating,1,resource_shown,mild indicators noted; no action beyond standard resources
r_ec27b8605d04,c_4f2fa206ee3c,R02,2026-08-12 02:11:59.327589733,benign,0,no_action,screened; benign on review; classifier false positive
r_b55854caf8d5,c_cd4bf3f59712,R06,2026-08-12 02:19:20.009641397,disordered_eating,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_763c57f7ab91,c_14b314fdd6f1,R07,2026-08-12 02:19:40.861486112,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_e24e51a65ba0,c_2c6264a54e89,R02,2026-08-12 02:23:26.655475784,benign,0,no_action,no risk indicators present; no action taken
r_496ba03b1faa,c_8617a6270c9e,R01,2026-08-12 02:25:48.310818512,self_harm,4,escalate,imminent-risk indicators; escalated per protocol
r_181d3882dcaf,c_c9dca5fadc3a,R02,2026-08-12 02:30:21.600730390,disordered_eating,4,steer_response,tier 4 indicators; escalation completed; crisis resources displayed
r_fa35c808c052,c_7741c75892db,R10,2026-08-12 02:32:03.252708178,sycophancy_concern,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_1660d5e00d76,c_c5d3ea88b6a7,R04,2026-08-12 02:35:30.064813553,benign,0,resource_shown,no risk indicators present; no action taken
r_003b875b8fb4,c_108ca86c06f0,R09,2026-08-12 02:38:00.917547932,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_bb9c643e0cf4,c_2cd48d0f1d14,R12,2026-08-12 02:46:12.447261124,emotional_dependence,1,no_action,low-tier distress indicators; resource card displayed
r_8918089031da,c_8ef4258e3dc1,R07,2026-08-12 02:57:47.986891592,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_28b567516c5d,c_28e61d14b59d,R03,2026-08-12 03:04:52.011180960,self_harm,3,resource_shown,active concern indicators; response steer applied; escalation considered
r_f672063b9222,c_0dcc566a643c,R03,2026-08-12 03:07:34.113530408,self_harm,1,no_action,low-tier distress indicators; resource card displayed
r_874de266f0d7,c_826cddd55b62,R02,2026-08-12 03:09:31.891158894,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_3ac03782b12f,c_15610f5bf42b,R03,2026-08-12 03:10:48.929922875,benign,0,no_action,no risk indicators present; no action taken
r_ff212680bea3,c_683eedd6bc37,R04,2026-08-12 03:15:17.306129533,benign,0,no_action,no risk indicators present; no action taken
r_972c16330c08,c_680cad101886,R01,2026-08-12 03:15:28.426020629,self_harm,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_2fd7d096a7a6,c_b1d57ef2b2a7,R02,2026-08-12 03:15:50.651577646,benign,0,no_action,screened; benign on review; classifier false positive
r_9f23030a2570,c_08e0b048d786,R02,2026-08-12 03:31:17.445674819,benign,0,no_action,no risk indicators present; no action taken
r_56caa14f4111,c_40e68ee1c0cc,R03,2026-08-12 03:32:49.854982288,sycophancy_concern,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_e8be5dd418be,c_d23e2ca51610,R12,2026-08-12 03:41:03.016987549,benign,0,no_action,screened; benign on review; classifier false positive
r_3d50cace7fee,c_e62f66a6500f,R03,2026-08-12 03:52:03.520877799,disordered_eating,1,resource_shown,low-tier distress indicators; resource card displayed
r_6ef4bb3791b5,c_2fe535643c72,R02,2026-08-12 03:55:36.949471081,benign,0,no_action,no risk indicators present; no action taken
r_354996ae34e6,c_7cc4738bafb4,R03,2026-08-12 04:17:40.160490760,disordered_eating,2,no_action,tier 2 indicators present; response steer applied
r_2fc198a7d840,c_e69718b2d3a2,R11,2026-08-12 04:26:08.482201432,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_65b6e6f5283b,c_e050d279bc41,R01,2026-08-12 04:32:10.251757577,benign,0,no_action,no risk indicators present; no action taken
r_5ce41bfb091b,c_765cf154b51a,R07,2026-08-12 04:40:09.629433091,suicide,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_949a74f16ca8,c_25f33368f529,R01,2026-08-12 04:56:41.782567406,suicide,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_acd93751ebf5,c_66f1c768b03f,R03,2026-08-12 04:58:44.533057518,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_1a141c4c0d4a,c_1c732eeda878,R05,2026-08-12 05:03:52.377696032,sycophancy_concern,3,escalate,intent indicators without specifics; steer applied; flagged for follow-up
r_d5fd202ab750,c_cbd2327dbfea,R07,2026-08-12 05:16:28.829197664,sycophancy_concern,2,steer_response,passive indicators without intent; steer and resources applied
r_1772204f9a1b,c_dc176791de09,R01,2026-08-12 05:32:49.780492652,sycophancy_concern,3,resource_shown,tier 3 indicators; escalated per protocol
r_2a55bcb96d5a,c_0ba71448b485,R12,2026-08-12 05:37:16.543409743,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
